Stove Type,Laser 56/560,Latitude,64.86001,Longitude,-147.913,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543347140.0,-1,-1,0,0.0,0.0,71.29,6.94,64.35
1543347440.0,-1,-1,0,0.0,0.0,69.21,7.04,62.17
1543347740.0,-1,-1,0,0.0,0.0,68.98,7.15,61.83
1543348040.0,-1,-1,0,0.0,0.0,69.45,7.25,62.2
1543348339.0,-1,-1,0,0.0,0.0,68.28,7.36,60.92
1543348639.0,-1,-1,0,0.0,0.0,68.98,7.46,61.52
1543348939.0,-1,-1,0,0.0,0.0,68.51,7.7,60.81
1543349239.0,-1,-1,0,0.0,0.0,68.75,8.09,60.66
1543349538.0,-1,-1,0,0.0,0.0,68.28,8.48,59.8
1543349838.0,-1,-1,0,0.0,0.0,68.28,8.87,59.41
1543350038.0,1,301913,1,2.907e-06,5.2326e-05,68.04,9.13,58.91
1543350094.0,2,302478,565,0.001642455,0.10558639285714286,67.8,9.2,58.6
1543350272.0,1,303552,1074,0.0031221179999999997,0.0631439595505618,68.04,9.43,58.61
1543350552.0,2,306516,2964,0.008616348,0.11078161714285714,71.52,9.8,61.72
1543350798.0,4,307998,1482,0.004308174,0.0630464487804878,74.42,10.12,64.3
1543351155.0,-1,-1,0,0.0,0.0,70.83,10.58,60.25
1543351455.0,-1,-1,0,0.0,0.0,69.68,10.97,58.71
1543351755.0,-1,-1,0,0.0,0.0,69.21,11.36,57.85
1543352055.0,-1,-1,0,0.0,0.0,68.98,11.75,57.23
1543352354.0,-1,-1,0,0.0,0.0,68.28,12.14,56.14
1543356029.0,2,321076,13078,0.038017746,0.037241873632653064,73.32,14.71,58.61
1543356351.0,4,323015,1939,0.005636673,0.06301870434782608,72.65,14.63,58.02
1543356708.0,-1,-1,0,0.0,0.0,70.37,14.54,55.83
1543357008.0,-1,-1,0,0.0,0.0,68.98,14.47,54.51
1543357308.0,-1,-1,0,0.0,0.0,68.75,14.39,54.36
1543357608.0,-1,-1,0,0.0,0.0,68.04,14.32,53.72
1543357777.0,1,323017,2,5.814e-06,0.00012384852071005916,67.57,14.28,53.29
1543357833.0,2,323565,548,0.001593036,0.10240945714285714,67.57,14.26,53.31
1543358008.0,1,324615,1050,0.0030523499999999997,0.06279119999999999,67.33,14.22,53.11
1543358364.0,-1,-1,0,0.0,0.0,70.83,14.13,56.7
1543358420.0,2,328769,4154,0.012075678,0.7762935857142856,71.52,14.12,57.4
1543358775.0,-1,-1,0,0.0,0.0,72.87,14.03,58.84
1543359075.0,-1,-1,0,0.0,0.0,71.29,13.95,57.34
1543359333.0,4,334262,5493,0.015968151,0.22281140930232557,72.87,13.89,58.98
1543359690.0,-1,-1,0,0.0,0.0,69.91,13.77,56.14
1543359989.0,-1,-1,0,0.0,0.0,68.98,13.61,55.37
1543360289.0,-1,-1,0,0.0,0.0,67.8,13.44,54.36
1543360589.0,-1,-1,0,0.0,0.0,67.33,13.28,54.05
1543360665.0,1,334264,2,5.814e-06,0.00027539999999999997,67.33,13.23,54.1
1543360721.0,2,334793,529,0.001537803,0.09885876428571427,67.33,13.2,54.13
1543360891.0,1,335819,1026,0.0029825819999999997,0.06316055999999999,67.57,13.11,54.46
1543361247.0,-1,-1,0,0.0,0.0,70.6,12.91,57.69
1543361303.0,2,339999,4180,0.012151259999999999,0.7811524285714285,71.06,12.88,58.18
1543361659.0,-1,-1,0,0.0,0.0,71.74,12.69,59.05
1543361959.0,-1,-1,0,0.0,0.0,71.52,12.52,59.0
1543362259.0,-1,-1,0,0.0,0.0,71.74,12.36,59.38
1543362491.0,4,347142,7143,0.020764701,0.32221087758620687,73.09,12.23,60.86
1543362848.0,-1,-1,0,0.0,0.0,70.6,12.03,58.57
1543363148.0,-1,-1,0,0.0,0.0,68.98,11.87,57.11
1543363448.0,-1,-1,0,0.0,0.0,67.33,11.68,55.65
1543363748.0,-1,-1,0,0.0,0.0,66.85,11.48,55.37
1543363806.0,1,347144,2,5.814e-06,0.0003608689655172414,67.57,11.45,56.12
1543363862.0,2,347681,537,0.0015610589999999998,0.10035379285714285,66.85,11.41,55.44
1543364035.0,1,348719,1038,0.003017466,0.0627912,67.57,11.3,56.27
1543364391.0,-1,-1,0,0.0,0.0,70.83,11.07,59.76
1543364447.0,2,352867,4148,0.012058236,0.7751723142857143,71.29,11.03,60.26
1543364803.0,-1,-1,0,0.0,0.0,72.42,10.8,61.62
1543365103.0,-1,-1,0,0.0,0.0,71.74,10.6,61.14
1543365403.0,-1,-1,0,0.0,0.0,72.65,10.41,62.24
1543365540.0,4,359439,6572,0.019104804,0.5020240467153284,72.87,10.32,62.55
1543365897.0,-1,-1,0,0.0,0.0,69.91,10.09,59.82
1543366196.0,-1,-1,0,0.0,0.0,68.75,9.89,58.86
1543366496.0,-1,-1,0,0.0,0.0,68.28,9.7,58.58
1543366796.0,-1,-1,0,0.0,0.0,67.8,9.5,58.3
1543366853.0,1,359629,190,0.00055233,0.034884,67.09,9.48,57.61
1543366908.0,2,360071,442,0.001284894,0.08410215272727273,67.57,9.47,58.1
1543367060.0,1,360986,915,0.0026599049999999997,0.06299774999999999,67.57,9.42,58.15
1543367417.0,-1,-1,0,0.0,0.0,70.83,9.31,61.52
1543367473.0,2,365113,4127,0.011997189,0.7712478642857143,71.52,9.3,62.22
1543367829.0,-1,-1,0,0.0,0.0,73.09,9.19,63.9
1543368128.0,-1,-1,0,0.0,0.0,71.74,9.1,62.64
1543368428.0,-1,-1,0,0.0,0.0,72.19,9.01,63.18
1543368484.0,4,371159,6046,0.017575722,1.1298678428571427,74.42,8.99,65.43
1543368841.0,-1,-1,0,0.0,0.0,70.6,8.89,61.71
1543369141.0,-1,-1,0,0.0,0.0,68.51,8.8,59.71
1543369441.0,-1,-1,0,0.0,0.0,67.8,8.71,59.09
1543369740.0,-1,-1,0,0.0,0.0,67.57,8.62,58.95
1543369797.0,2,371621,462,0.001343034,0.0848232,67.33,8.6,58.73
1543369980.0,1,372724,1103,0.0032064209999999997,0.0630771344262295,67.09,8.55,58.54
1543370337.0,-1,-1,0,0.0,0.0,70.6,8.44,62.16
1543370393.0,2,376893,4169,0.012119283,0.7790967642857143,71.06,8.42,62.64
1543370749.0,-1,-1,0,0.0,0.0,71.52,8.4,63.12
1543371048.0,-1,-1,0,0.0,0.0,71.74,8.39,63.35
1543371348.0,-1,-1,0,0.0,0.0,71.97,8.37,63.6
1543371557.0,4,383891,6998,0.020343186,0.3504089454545455,73.54,8.36,65.18
1543371913.0,-1,-1,0,0.0,0.0,69.91,8.34,61.57
1543372213.0,-1,-1,0,0.0,0.0,68.75,8.33,60.42
1543372513.0,-1,-1,0,0.0,0.0,67.8,8.31,59.49
1543372813.0,-1,-1,0,0.0,0.0,67.09,8.3,58.79
1543372869.0,2,384314,423,0.001229661,0.07904963571428571,67.8,8.3,59.5
1543373051.0,1,385408,1094,0.003180258,0.0629062021978022,67.33,8.29,59.04
1543373407.0,-1,-1,0,0.0,0.0,71.06,8.27,62.79
1543373463.0,2,389581,4173,0.012130911,0.7798442785714286,70.83,8.27,62.56
1543373819.0,-1,-1,0,0.0,0.0,71.97,8.25,63.72
1543374119.0,-1,-1,0,0.0,0.0,71.97,8.17,63.8
1543374418.0,-1,-1,0,0.0,0.0,72.19,8.01,64.18
1543374596.0,4,396398,6817,0.019817018999999998,0.40079364269662915,73.09,7.91,65.18
1543374953.0,-1,-1,0,0.0,0.0,69.91,7.72,62.19
1543375253.0,-1,-1,0,0.0,0.0,68.51,7.55,60.96
1543375553.0,-1,-1,0,0.0,0.0,67.57,7.39,60.18
1543375850.0,1,396399,1,2.907e-06,3.5236363636363635e-05,67.33,7.22,60.11
1543375907.0,2,396941,542,0.0015755939999999998,0.0995112,67.57,7.19,60.38
1543376081.0,1,397987,1046,0.003040722,0.06291148965517242,67.09,7.1,59.99
1543376436.0,-1,-1,0,0.0,0.0,70.6,6.9,63.7
1543376492.0,2,402134,4147,0.012055329,0.7749854357142857,71.29,6.87,64.42
1543376848.0,-1,-1,0,0.0,0.0,71.97,6.67,65.3
1543377148.0,-1,-1,0,0.0,0.0,71.97,6.51,65.46
1543377447.0,-1,-1,0,0.0,0.0,72.19,6.34,65.85
1543377582.0,4,408688,6554,0.019052477999999998,0.5080660799999999,73.09,6.27,66.82
1543377939.0,-1,-1,0,0.0,0.0,70.14,6.14,64.0
1543378238.0,-1,-1,0,0.0,0.0,68.75,6.04,62.71
1543378538.0,-1,-1,0,0.0,0.0,67.8,5.93,61.87
1543378838.0,-1,-1,0,0.0,0.0,67.57,5.83,61.74
1543378894.0,2,409174,486,0.001412802,0.09082298571428571,67.57,5.81,61.76
1543379069.0,1,410224,1050,0.0030523499999999997,0.06279119999999999,67.33,5.75,61.58
1543379425.0,-1,-1,0,0.0,0.0,70.83,5.62,65.21
1543379481.0,2,414385,4161,0.012096026999999999,0.7776017357142857,71.06,5.6,65.46
1543379765.0,4,416099,1714,0.0049825979999999995,0.06315969295774647,72.65,5.5,67.15
1543380122.0,-1,-1,0,0.0,0.0,69.91,5.38,64.53
1543380422.0,-1,-1,0,0.0,0.0,67.57,5.27,62.3
1543380722.0,-1,-1,0,0.0,0.0,67.57,5.17,62.4
1543380852.0,1,416103,4,1.1628e-05,0.0003220061538461538,67.33,5.12,62.21
1543380908.0,2,416634,531,0.001543617,0.09923252142857143,67.09,5.1,61.99
1543381079.0,1,417665,1031,0.0029971169999999997,0.06309719999999999,67.33,5.04,62.29
1543381435.0,-1,-1,0,0.0,0.0,70.37,4.96,65.41
1543381491.0,2,421950,4285,0.012456495,0.8007746785714286,70.83,4.96,65.87
1543381847.0,-1,-1,0,0.0,0.0,72.19,4.9,67.29
1543382147.0,-1,-1,0,0.0,0.0,72.42,4.86,67.56
1543382447.0,-1,-1,0,0.0,0.0,72.65,4.81,67.84
1543382540.0,4,428256,6306,0.018331542,0.7096080774193548,72.42,4.8,67.62
1543382897.0,-1,-1,0,0.0,0.0,70.37,4.75,65.62
1543383196.0,-1,-1,0,0.0,0.0,68.75,4.7,64.05
1543383496.0,-1,-1,0,0.0,0.0,67.33,4.66,62.67
1543383766.0,1,428258,2,5.814e-06,7.751999999999999e-05,66.85,4.62,62.23
1543383822.0,2,428805,547,0.001590129,0.10222257857142858,67.09,4.61,62.48
1543383997.0,1,429855,1050,0.0030523499999999997,0.06279119999999999,67.09,4.58,62.51
1543384353.0,-1,-1,0,0.0,0.0,71.52,4.53,66.99
1543384409.0,2,434052,4197,0.012200678999999999,0.7843293642857142,71.29,4.52,66.77
1543384765.0,-1,-1,0,0.0,0.0,73.32,4.47,68.85
1543385064.0,-1,-1,0,0.0,0.0,71.29,4.38,66.91
1543385364.0,-1,-1,0,0.0,0.0,72.65,4.29,68.36
1543385533.0,4,440811,6759,0.019648413,0.418546075739645,73.76,4.24,69.52
1543385889.0,-1,-1,0,0.0,0.0,70.37,4.13,66.24
1543386189.0,-1,-1,0,0.0,0.0,68.98,4.04,64.94
1543386489.0,-1,-1,0,0.0,0.0,68.28,3.95,64.33
1543386788.0,-1,-1,0,0.0,0.0,67.09,3.86,63.23
1543386845.0,1,441184,373,0.001084311,0.0684828,67.33,3.85,63.48
1543386901.0,2,441560,376,0.0010930319999999999,0.07026634285714284,67.33,3.83,63.5
1543387038.0,4,442386,826,0.002401182,0.06309675328467153,67.33,3.79,63.54
1543387095.0,1,442985,599,0.0017412929999999999,0.10997639999999999,67.8,3.77,64.03
1543387424.0,4,446470,3485,0.010130895,0.11085477811550153,70.37,3.67,66.7
1543387480.0,2,446811,341,0.000991287,0.06372559285714285,71.52,3.66,67.86
1543387836.0,-1,-1,0,0.0,0.0,72.65,3.55,69.1
1543388136.0,-1,-1,0,0.0,0.0,71.74,3.46,68.28
1543388382.0,4,452237,5426,0.015773382,0.23082998048780484,72.42,3.39,69.03
1543388739.0,-1,-1,0,0.0,0.0,70.37,3.3,67.07
1543389039.0,-1,-1,0,0.0,0.0,68.98,3.22,65.76
1543389339.0,-1,-1,0,0.0,0.0,68.04,3.15,64.89
1543389639.0,-1,-1,0,0.0,0.0,68.28,3.07,65.21
1543389695.0,1,452595,358,0.001040706,0.06690252857142856,67.57,3.06,64.51
1543389751.0,2,452991,396,0.001151172,0.07400391428571429,67.57,3.04,64.53
1543389893.0,1,453845,854,0.002482578,0.0629385971830986,67.33,3.01,64.32
1543390218.0,4,457286,3441,0.010002987,0.11080231753846152,70.37,2.93,67.44
1543390274.0,2,457628,342,0.000994194,0.06391247142857141,72.42,2.91,69.51
1543390499.0,4,458979,1351,0.003927357,0.062837712,73.76,2.86,70.9
1543390856.0,-1,-1,0,0.0,0.0,70.83,2.77,68.06
1543391155.0,-1,-1,0,0.0,0.0,68.98,2.69,66.29
1543391455.0,-1,-1,0,0.0,0.0,68.51,2.62,65.89
1543391755.0,-1,-1,0,0.0,0.0,68.04,2.54,65.5
1543392077.0,-1,-1,0,0.0,0.0,68.04,2.49,65.55
1543392144.0,1,458980,1,2.907e-06,0.00015619701492537312,67.09,2.49,64.6
1543392200.0,2,459540,560,0.00162792,0.104652,67.57,2.5,65.07
1543392378.0,1,460610,1070,0.00311049,0.06290878651685393,67.8,2.52,65.28
1543392720.0,4,464239,3629,0.010549503,0.11104739999999999,70.83,2.55,68.28
1543392777.0,2,464581,342,0.000994194,0.06279119999999999,72.42,2.56,69.86
1543392939.0,4,465555,974,0.002831418,0.0629204,75.08,2.57,72.51
1543393296.0,-1,-1,0,0.0,0.0,70.14,2.61,67.53
1543393596.0,-1,-1,0,0.0,0.0,68.75,2.64,66.11
1543393895.0,-1,-1,0,0.0,0.0,67.8,2.67,65.13
1543394083.0,1,465559,4,1.1628e-05,0.00022266382978723402,67.8,2.69,65.11
1543394142.0,2,466115,556,0.0016162919999999999,0.098621206779661,67.09,2.69,64.4
1543394312.0,4,467144,1029,0.002991303,0.06334524,67.33,2.71,64.62
1543394379.0,1,467848,704,0.0020465279999999997,0.10996269850746267,67.8,2.72,65.08
1543394681.0,2,471049,3201,0.009305306999999999,0.1109241894039735,71.06,2.75,68.31
1543395038.0,-1,-1,0,0.0,0.0,70.37,2.78,67.59
1543395337.0,-1,-1,0,0.0,0.0,70.83,2.81,68.02
1543395637.0,-1,-1,0,0.0,0.0,71.52,2.83,68.69
1543395833.0,4,477977,6928,0.020139696,0.36991278367346936,73.32,2.79,70.53
1543396200.0,-1,-1,0,0.0,0.0,69.91,2.72,67.19
1543396500.0,-1,-1,0,0.0,0.0,68.04,2.66,65.38
1543396799.0,-1,-1,0,0.0,0.0,67.8,2.6,65.2
1543397036.0,1,477978,1,2.907e-06,4.415696202531645e-05,67.09,2.55,64.54
1543397091.0,2,478492,514,0.001494198,0.0978020509090909,67.33,2.54,64.79
1543397262.0,1,479522,1030,0.0029942099999999998,0.063036,67.09,2.51,64.58
1543397619.0,-1,-1,0,0.0,0.0,70.37,2.44,67.93
1543397675.0,2,483739,4217,0.012258818999999999,0.7880669357142857,70.6,2.42,68.18
1543398030.0,-1,-1,0,0.0,0.0,71.06,2.35,68.71
1543398331.0,-1,-1,0,0.0,0.0,71.52,2.29,69.23
1543398630.0,-1,-1,0,0.0,0.0,72.65,2.23,70.42
1543398719.0,4,490021,6282,0.018261773999999998,0.7386784988764044,72.87,2.22,70.65
1543399076.0,-1,-1,0,0.0,0.0,69.91,2.14,67.77
1543399376.0,-1,-1,0,0.0,0.0,68.51,2.09,66.42
1543399675.0,-1,-1,0,0.0,0.0,67.09,2.05,65.04
1543399854.0,1,490023,2,5.814e-06,0.00011692960893854749,67.33,2.02,65.31
1543399910.0,2,490543,520,0.0015116399999999999,0.09717685714285713,67.09,2.01,65.08
1543400079.0,1,491557,1014,0.002947698,0.0627912,67.8,1.99,65.81
1543400435.0,-1,-1,0,0.0,0.0,70.37,1.93,68.44
1543400491.0,2,495825,4268,0.012407076,0.7975977428571428,69.91,1.93,67.98
1543400847.0,-1,-1,0,0.0,0.0,70.14,1.87,68.27
1543401147.0,-1,-1,0,0.0,0.0,71.06,1.83,69.23
1543401446.0,-1,-1,0,0.0,0.0,71.74,1.78,69.96
1543401746.0,-1,-1,0,0.0,0.0,72.65,1.74,70.91
1543401802.0,4,503433,7608,0.022116456,1.4217721714285714,72.19,1.73,70.46
1543402159.0,-1,-1,0,0.0,0.0,68.98,1.68,67.3
1543402459.0,-1,-1,0,0.0,0.0,67.8,1.63,66.17
1543402759.0,-1,-1,0,0.0,0.0,67.33,1.59,65.74
1543402839.0,1,503438,5,1.4534999999999999e-05,0.000654075,67.33,1.59,65.74
1543402895.0,2,503942,504,0.001465128,0.0941868,67.57,1.59,65.98
1543403060.0,1,504936,994,0.002889558,0.06304490181818181,67.09,1.62,65.47
1543403416.0,-1,-1,0,0.0,0.0,70.83,1.67,69.16
1543403472.0,2,509205,4269,0.012409983,0.7977846214285714,70.37,1.68,68.69
1543403829.0,-1,-1,0,0.0,0.0,71.06,1.73,69.33
1543404129.0,-1,-1,0,0.0,0.0,71.06,1.78,69.28
1543404428.0,-1,-1,0,0.0,0.0,72.87,1.82,71.05
1543404596.0,4,515967,6762,0.019657134,0.4212243,72.42,1.85,70.57
1543404953.0,-1,-1,0,0.0,0.0,69.45,1.9,67.55
1543405253.0,-1,-1,0,0.0,0.0,68.04,1.95,66.09
1543405553.0,-1,-1,0,0.0,0.0,66.85,1.99,64.86
1543405625.0,1,515970,3,8.721e-06,0.00043605,66.61,2.0,64.61
1543405681.0,2,516471,501,0.0014564069999999998,0.09362616428571428,67.33,2.01,65.32
1543405846.0,1,517460,989,0.002875023,0.06272777454545454,67.33,2.04,65.29
1543406202.0,-1,-1,0,0.0,0.0,70.14,2.09,68.05
1543406262.0,2,521869,4409,0.012816962999999999,0.76901778,70.6,2.1,68.5
1543406618.0,-1,-1,0,0.0,0.0,69.91,2.07,67.84
1543406918.0,-1,-1,0,0.0,0.0,70.83,1.99,68.84
1543407218.0,-1,-1,0,0.0,0.0,71.74,1.92,69.82
1543407507.0,4,529354,7485,0.021758895,0.2710450588235294,72.87,1.84,71.03
1543407863.0,-1,-1,0,0.0,0.0,69.45,1.75,67.7
1543408163.0,-1,-1,0,0.0,0.0,67.33,1.68,65.65
1543408463.0,-1,-1,0,0.0,0.0,68.04,1.6,66.44
1543408521.0,1,529356,2,5.814e-06,0.0003608689655172414,67.09,1.59,65.5
1543408576.0,2,529884,528,0.001534896,0.10046592,67.09,1.58,65.51
1543408747.0,1,530909,1025,0.0029796749999999998,0.06273,67.33,1.53,65.8
1543409103.0,-1,-1,0,0.0,0.0,70.37,1.44,68.93
1543409168.0,2,535376,4467,0.012985568999999999,0.7192007446153846,71.06,1.43,69.63
1543409525.0,-1,-1,0,0.0,0.0,70.37,1.34,69.03
1543409825.0,-1,-1,0,0.0,0.0,71.06,1.26,69.8
1543410125.0,-1,-1,0,0.0,0.0,72.42,1.24,71.18
1543410415.0,4,542873,7497,0.021793779,0.27054346344827584,72.42,1.3,71.12
1543410772.0,-1,-1,0,0.0,0.0,69.45,1.37,68.08
1543411072.0,-1,-1,0,0.0,0.0,67.8,1.43,66.37
1543411372.0,-1,-1,0,0.0,0.0,67.33,1.49,65.84
1543411428.0,1,543149,276,0.000802332,0.051578485714285714,66.85,1.51,65.34
1543411484.0,2,543555,406,0.001180242,0.0758727,66.61,1.52,65.09
1543411628.0,1,544420,865,0.002514555,0.062863875,66.61,1.55,65.06
1543411984.0,-1,-1,0,0.0,0.0,70.14,1.62,68.52
1543412079.0,4,549204,4784,0.013907088,0.5270054399999999,70.6,1.64,68.96
1543412136.0,2,549545,341,0.000991287,0.0626076,72.19,1.65,70.54
1543412492.0,-1,-1,0,0.0,0.0,70.37,1.72,68.65
1543412791.0,-1,-1,0,0.0,0.0,71.06,1.78,69.28
1543413091.0,-1,-1,0,0.0,0.0,72.65,1.84,70.81
1543413186.0,4,555861,6316,0.018360612,0.6957705599999999,72.87,1.86,71.01
1543413543.0,-1,-1,0,0.0,0.0,69.45,1.93,67.52
1543413843.0,-1,-1,0,0.0,0.0,67.8,2.04,65.76
1543414142.0,-1,-1,0,0.0,0.0,67.33,2.16,65.17
1543414199.0,2,556267,406,0.001180242,0.07454159999999999,67.57,2.18,65.39
1543414382.0,1,557366,1099,0.003194793,0.06284838688524591,65.65,2.25,63.4
1543414737.0,-1,-1,0,0.0,0.0,70.37,2.39,67.98
1543414833.0,4,562150,4784,0.013907088,0.5215158,70.37,2.43,67.94
1543414889.0,2,562492,342,0.000994194,0.06391247142857141,71.74,2.46,69.28
1543415246.0,-1,-1,0,0.0,0.0,71.52,2.6,68.92
1543415545.0,-1,-1,0,0.0,0.0,70.83,2.72,68.11
1543415845.0,-1,-1,0,0.0,0.0,71.06,2.84,68.22
1543416145.0,-1,-1,0,0.0,0.0,73.54,2.96,70.58
1543416201.0,4,570233,7741,0.022503086999999998,1.4466270214285712,73.09,2.98,70.11
1543416558.0,-1,-1,0,0.0,0.0,70.14,3.12,67.02
1543416858.0,-1,-1,0,0.0,0.0,67.57,3.24,64.33
1543417141.0,1,570233,0,0.0,0.0,66.85,3.36,63.49
1543417198.0,2,570734,501,0.0014564069999999998,0.09198359999999998,65.89,3.38,62.51
1543417362.0,1,571723,989,0.002875023,0.06311026097560975,66.85,3.31,63.54
1543417719.0,-1,-1,0,0.0,0.0,69.21,3.15,66.06
1543417828.0,2,576665,4942,0.014366394,0.4744864073394496,70.83,3.1,67.73
1543418184.0,-1,-1,0,0.0,0.0,70.14,2.94,67.2
1543418484.0,-1,-1,0,0.0,0.0,70.6,2.8,67.8
1543418784.0,-1,-1,0,0.0,0.0,71.52,2.67,68.85
1543419083.0,-1,-1,0,0.0,0.0,72.65,2.53,70.12
1543419145.0,4,584581,7916,0.023011812,1.336169729032258,73.32,2.5,70.82
1543419502.0,-1,-1,0,0.0,0.0,69.21,2.34,66.87
1543419801.0,-1,-1,0,0.0,0.0,67.8,2.21,65.59
1543420096.0,1,584581,0,0.0,0.0,67.33,2.08,65.25
1543420153.0,2,585095,514,0.001494198,0.09437040000000001,66.85,2.05,64.8
1543420320.0,1,586105,1010,0.00293607,0.06329252694610779,66.85,1.98,64.87
1543420676.0,-1,-1,0,0.0,0.0,69.91,1.82,68.09
1543420781.0,4,590985,4880,0.01418616,0.48638262857142855,70.83,1.77,69.06
1543420837.0,2,591326,341,0.000991287,0.06372559285714285,71.52,1.79,69.73
1543421193.0,-1,-1,0,0.0,0.0,71.06,2.05,69.01
1543421493.0,-1,-1,0,0.0,0.0,71.06,2.28,68.78
1543421793.0,-1,-1,0,0.0,0.0,72.65,2.5,70.15
1543422052.0,4,598633,7307,0.021241449,0.2952479397683398,72.65,2.7,69.95
1543422409.0,-1,-1,0,0.0,0.0,68.98,2.97,66.01
1543422709.0,-1,-1,0,0.0,0.0,67.8,3.19,64.61
1543423008.0,1,598634,1,2.907e-06,3.500066889632107e-05,67.33,3.42,63.91
1543423064.0,2,599148,514,0.001494198,0.09605558571428571,66.85,3.46,63.39
1543423232.0,1,600158,1010,0.00293607,0.06291578571428572,66.37,3.58,62.79
1543423588.0,-1,-1,0,0.0,0.0,70.14,3.85,66.29
1543423708.0,4,605209,5051,0.014683257,0.44049770999999993,70.37,3.94,66.43
1543423765.0,2,605552,343,0.000997101,0.0629748,71.52,3.98,67.54
1543424121.0,-1,-1,0,0.0,0.0,69.91,4.25,65.66
1543424420.0,-1,-1,0,0.0,0.0,70.6,4.47,66.13
1543424720.0,-1,-1,0,0.0,0.0,72.87,4.65,68.22
1543425020.0,-1,-1,0,0.0,0.0,72.42,4.83,67.59
1543425076.0,4,613241,7689,0.022351923,1.4369093357142857,72.42,4.87,67.55
1543425433.0,-1,-1,0,0.0,0.0,68.98,5.08,63.9
1543425733.0,-1,-1,0,0.0,0.0,68.51,5.26,63.25
1543425990.0,1,613241,0,0.0,0.0,66.61,5.41,61.2
1543426046.0,2,613747,506,0.001470942,0.09456055714285715,66.85,5.45,61.4
1543426211.0,1,614741,994,0.002889558,0.06304490181818181,66.61,5.55,61.06
1543426568.0,-1,-1,0,0.0,0.0,70.14,5.76,64.38
1543426677.0,4,619677,4936,0.014348952,0.4739103412844037,70.83,5.83,65.0
1543426733.0,2,620018,341,0.000991287,0.06372559285714285,71.06,5.86,65.2
1543427089.0,-1,-1,0,0.0,0.0,69.68,6.07,63.61
1543427389.0,-1,-1,0,0.0,0.0,71.74,6.25,65.49
1543427689.0,-1,-1,0,0.0,0.0,72.19,6.43,65.76
1543427988.0,-1,-1,0,0.0,0.0,71.97,6.61,65.36
1543428073.0,4,628072,8054,0.023412977999999997,0.99160848,72.42,6.6,65.82
1543428429.0,-1,-1,0,0.0,0.0,69.21,6.51,62.7
1543428729.0,-1,-1,0,0.0,0.0,67.57,6.44,61.13
1543428998.0,1,628080,8,2.3256e-05,0.00031123271375464685,66.61,6.37,60.24
1543429054.0,2,628594,514,0.001494198,0.09605558571428571,66.85,6.36,60.49
1543429221.0,1,629599,1005,0.002921535,0.06297919760479041,66.61,6.31,60.3
1543429577.0,-1,-1,0,0.0,0.0,70.14,6.23,63.91
1543429700.0,4,634673,5074,0.014750118,0.43171077073170727,71.29,6.2,65.09
1543429756.0,2,635015,342,0.000994194,0.06391247142857141,71.74,6.18,65.56
1543430112.0,-1,-1,0,0.0,0.0,70.6,6.09,64.51
1543430412.0,-1,-1,0,0.0,0.0,72.87,6.02,66.85
1543430712.0,-1,-1,0,0.0,0.0,71.97,5.94,66.03
1543430885.0,4,641802,6787,0.019729808999999997,0.41056249942196527,73.32,5.9,67.42
1543431242.0,-1,-1,0,0.0,0.0,69.45,5.81,63.64
1543431541.0,-1,-1,0,0.0,0.0,67.57,5.73,61.84
1543431841.0,-1,-1,0,0.0,0.0,67.33,5.74,61.59
1543431898.0,2,642230,428,0.001244196,0.07858079999999999,67.33,5.75,61.58
1543432081.0,1,643328,1098,0.0031918859999999997,0.06279119999999999,67.09,5.77,61.32
1543432437.0,-1,-1,0,0.0,0.0,71.06,5.8,65.26
1543432493.0,2,647457,4129,0.012003003,0.7716216214285715,71.52,5.81,65.71
1543432849.0,-1,-1,0,0.0,0.0,71.74,5.84,65.9
1543433148.0,-1,-1,0,0.0,0.0,71.97,5.87,66.1
1543433335.0,4,652523,5066,0.014726861999999999,0.28351178181818176,73.76,5.89,67.87
1543433692.0,-1,-1,0,0.0,0.0,70.14,5.93,64.21
1543433992.0,-1,-1,0,0.0,0.0,67.8,5.96,61.84
1543434291.0,-1,-1,0,0.0,0.0,67.09,5.99,61.1
1543434348.0,1,652785,262,0.000761634,0.0481032,67.09,5.99,61.1
1543434404.0,2,653182,397,0.001154079,0.07419079285714286,66.61,6.0,60.61
1543434547.0,1,654040,858,0.0024942059999999997,0.06279119999999999,67.09,6.01,61.08
1543434903.0,-1,-1,0,0.0,0.0,70.83,6.05,64.78
1543434965.0,2,658475,4435,0.012892545,0.7485993870967742,70.6,6.06,64.54
1543435321.0,-1,-1,0,0.0,0.0,70.83,6.12,64.71
1543435622.0,-1,-1,0,0.0,0.0,72.19,6.23,65.96
1543435922.0,-1,-1,0,0.0,0.0,72.42,6.33,66.09
1543436026.0,4,664855,6380,0.01854666,0.6419997692307692,72.87,6.37,66.5
